,EXH1.DE,EXV6.DE,EXV7.DE,EXH3.DE,EXH9.DE,IOGP.L,WNRG.L,XDW0.DE,IESU.L,GDIG.L,ISAG.L,GDX.L,GJGB.L,SPGP.L,IAUP.L,EXXY.DE,XDBC.DE,CMFP.L,CMOD.L,EQNR.OL,AKRBP.OL,DNO.OL,SUBC.OL,TGS.OL,BORR.OL,SHEL.L,BP.L,TTE.PA,NESTE.HE,CNA.L,ENGI.PA,RWE.DE,EOAN.DE,FORTUM.HE,ORSTED.CO,XOM,CVX,COP,FANG,DVN,EOG,OXY,APA,EQT,AR,RRC,CNX,LNG,SLB,HAL,BKR,CNQ.TO,SU.TO,CVE.TO,TOU.TO,ARX.TO,BIR.TO,PEY.TO,WCP.TO,VET.TO,NEM,AEM,B,GFI,AU,KGC,HMY,FNV,WPM,RGLD,PAAS,SSRM,IAG,BTG,EDV.TO,K.TO,ELD.TO,EQX.TO,LUG.TO,FRES.L,HOC.L,ANTO.L,GLEN.L,RIO.L,AAL.L,BHP.L,FCX,SCCO,TECK-B.TO,FM.TO,HBM.TO,LUN.TO,IVN.TO,ERO.TO,CS.TO,NEXA,BOL.ST,ATYM.L,CAML.L,AA,CENX,KALU,CSTM,VALE,ERA.PA,OUT1V.HE,SBSW,FXPO.L,MT.AS,SSAB-B.ST,STLD,CIA.TO,LIF.TO,BTU,HCC,CNR,ARLP,NC,MPE.L,RE.L,ADM,BG,CCJ,CCO.TO,NXE,UEC,DNN,UUUU,URG,PDN.AX,U-UN.TO,BWXT,LEU,CCL,AFM.V,SIP.BR,LOTB.BR,AI.PA,HEI.DE,NHY.OL,CLF,HSY,BARN.SW,NESN.SW,FRO.OL,OET.OL,DHT,NAT,HAFNI.OL,TRMD-A.CO,TNK,SBLK,GNK,PANL,2020.OL
2022-03,34.8869,80.1267,143.813,95.6634,43.6503,28.4494,48.943,47.9919,8.40253,43.9082,67.7583,48.7223,47.7332,19.3115,19.1928,37.0634,37.1607,28.3302,30.7549,33.1247,30.0059,1.17604,9.20363,14.1715,3.98164,32.1197,5.71499,46.8211,46.8389,1.22041,10.4549,45.1351,11.179,15.9697,145.024,82.4876,158.198,98.9148,129.961,56.1652,114.215,61.472,41.5132,37.429,35.4587,33.779,24.065,154.13,43.2782,40.1144,38.2357,28.0878,31.443,17.0987,39.0714,13.6587,6.14587,8.42385,7.34645,21.3144,81.7843,64.3289,25.3413,15.3769,23.9438,6.33796,5.50328,178,52.8341,156.181,29.1366,24.4212,4.0418,4.51493,24.2665,6.32742,12.954,9.56314,7.55309,11.1843,1.96279,25.4935,7.61245,92.5387,59.3754,40.0434,54.2108,69.6683,44.3952,39.7774,9.05375,10.4874,10.8493,17.0369,6.57841,10.2013,49.9846,6.17572,3.61554,99.6889,30.5574,92.5823,20.9059,15.9081,175.161,4.92811,16.1684,2.84279,35.0326,5.56062,90.9967,5.82526,27.904,27.1692,39.0998,40.2165,11.1017,40.8692,15.9877,2.70102,92.0037,113.746,33.4714,33.5513,6.57374,5.331,1.8583,10.6272,1.8583,6.88427,17.5207,59.6971,39.1405,23.1129,0.909618,70.3851,5924.15,141.09,57.4687,8.63408,37.4099,223.937,2510.9,129.441,10.0078,8.50085,4.6466,1.6111,2.79501,9.13661,13.8267,21.9756,18.8562,5.08435,13.8892
2022-04,33.5554,73.5637,138.236,94.4553,42.2042,27.584,47.9783,46.9633,8.246,39.261,65.1299,44.3516,43.8116,17.545,17.4981,37.8399,35.9153,29.2513,31.5543,29.9462,28.8222,1.22412,8.22699,14.7232,4.85774,31.5057,5.67411,45.1356,43.7131,1.15256,10.0253,43.4407,9.8941,14.4334,128.273,84.6716,151.368,93.9589,119.01,54.9466,111.902,59.3531,40.9988,42.9975,40.6556,33.105,23.735,150.135,40.6417,37.5216,32.3946,28.0952,34.7434,18.9765,43.704,14.1517,6.72967,8.50158,7.30634,19.7922,74.5741,60.8275,22.92,13.2836,20.5242,5.44525,4.47464,167.735,49.5372,143.441,26.2896,24.5759,3.25707,4.15728,23.9595,5.44834,11.2455,8.2662,7.28514,11.248,1.71281,22.5076,7.20762,82.6441,51.0134,35.1814,44.0872,56.8401,43.4053,32.9682,7.38935,9.45537,9.33314,16.7362,5.30086,10.1664,43.9294,5.47875,3.87492,74.6572,19.4847,95.0835,19.2768,13.3665,140.929,4.65705,13.6118,2.39812,31.5856,5.36016,93.0078,5.10244,22.4845,24.9367,35.6975,50.5362,12.8145,47.7511,13.684,2.47634,90.7834,115.473,29.5224,29.7662,5.6941,4.90871,1.51304,8.67398,1.59389,6.73272,15.3136,57.2274,32.0625,19.6653,1.05239,64.932,6328.1,137.925,57.761,7.47625,29.4407,232.09,2456.08,130.718,9.54397,8.77622,4.4774,1.92559,3.28207,10.299,15.9059,20.6833,17.4893,4.34681,12.945
2022-05,37.0703,74.6438,138.986,89.5503,42.0847,31.5758,53.7441,52.7875,9.47422,37.7534,63.6772,39.4698,39.3417,15.6254,15.6594,38.5783,37.3722,29.8349,32.0214,32.6858,33.5926,1.40842,9.89191,15.1414,6.51308,34.2786,6.26059,53.6835,45.7869,1.14248,11.18,45.4561,10.0428,15.776,128.15,95.2751,168.283,109.809,145.172,69.9781,129.83,73.8593,46.5756,51.231,48.986,37.1296,24.8129,149.884,47.5329,42.3198,37.3459,29.4676,38.1424,23.3386,52.5316,15.0798,8.13071,10.0488,7.79768,21.553,68.6984,55.0959,21.0185,9.13748,17.0794,4.77096,3.64673,155.918,45.2925,122.957,23.1867,21.5356,2.51327,3.8217,22.1001,4.75035,9.1025,6.68868,6.92807,11.1717,1.59003,21.3287,7.52742,82.8452,55.0057,36.2444,42.0257,57.0736,44.7431,32.6564,6.47593,9.04224,8.70212,14.1635,4.32398,9.73323,42.689,5.57277,3.71245,67.3367,13.4803,99.5726,19.2951,14.1287,156.291,5.32265,12.7285,2.52122,34.5064,5.03624,91.5968,5.41469,20.6468,25.7215,35.4433,54.2006,14.3029,59.3471,13.9872,2.28277,91.4765,120.005,27.6845,27.7049,5.42638,4.36396,1.39372,7.32276,1.39372,6.53472,13.5136,56.0651,29.2339,15.6057,0.829684,66.9241,5450.5,139.748,59.8918,7.36103,26.4808,216.202,2304.31,122.116,10.8416,9.45301,4.71319,1.52516,3.58586,14.6646,20.292,23.8213,20.5874,6.10649,13.1569
2022-06,31.4986,57.7639,117.132,82.7377,36.3146,24.9612,44.6992,43.4109,7.62359,30.6972,54.2498,33.7512,31.5573,13.2699,13.292,33.6751,31.5207,26.2118,28.1898,29.1348,26.4426,1.04109,7.48213,12.628,4.96094,29.1268,5.2973,47.1465,43.3138,1.09229,9.38448,37.2014,8.11111,12.5589,115.964,83.8417,137.604,87.2539,114.125,51.6332,104.692,62.0113,34.109,36.4306,34.54,26.7012,18.5491,143.81,36.4827,32.3251,29.5599,23.8256,33.0983,18.9578,43.7642,12.5355,6.05748,7.60198,6.0229,18.743,60.0846,46.9871,17.9004,8.80135,14.5041,3.76926,3.34112,142.789,38.9682,114.9,20.4781,18.259,1.81434,3.27062,19.5903,3.73659,7.14139,5.0003,6.27833,10.4703,1.31873,15.7772,6.07243,67.0297,39.3287,31.3239,31.0391,45.392,32.6218,21.1015,4.5503,6.40196,6.48161,9.50812,2.84281,6.3691,31.8969,4.40581,3.01597,49.0541,8.30538,76.0349,14.8866,11.2965,107.263,3.75091,9.63694,1.7814,23.7007,3.56959,70.3602,3.66233,18.2315,22.9227,31.8328,51.2056,12.9577,38.4603,12.1167,1.78414,77.1019,90.7349,23.459,23.4412,4.04563,3.47091,1.09311,5.53316,1.19453,4.49716,12.1323,59.5073,27.8912,9.59367,0.606618,63.4606,5984.37,115.688,48.5407,5.0691,17.3207,216.747,2313.14,115.223,9.60089,8.87003,4.78194,1.57839,3.49824,13.7198,17.0896,18.8827,15.539,4.56045,10.8814
2022-07,32.3976,59.7008,122.271,87.6678,38.6419,26.9675,47.3305,46.3073,8.23992,30.4585,57.7275,31.6025,32.6508,12.6482,12.6793,34.9134,31.9569,27.05,29.0103,32.1845,26.4667,1.07779,8.46023,13.5313,4.04865,29.8627,5.47924,45.6021,50.2798,1.20232,10.105,41.7192,8.69726,9.37583,129.335,94.9058,155.68,94.6682,120.611,58.8918,106.245,69.2548,36.4621,46.6345,44.6763,35.6813,19.4642,161.72,37.7828,30.2052,26.307,24.5602,32.1194,19.0465,52.9007,13.9879,6.86918,9.20248,6.67701,25.5422,45.6,44.148,15.9291,8.87961,14.4274,3.5907,3.49098,138.899,37.1015,112.75,21.1677,17.9987,1.8709,3.38679,18.7382,3.6116,6.90303,5.02466,5.85819,10.1101,1.11144,15.8898,6.32673,67.4135,39.6644,30.788,33.6633,45.3883,31.4661,20.3896,4.30877,5.71197,7.02108,11.1755,2.54911,7.06937,33.9681,3.84085,3.41112,54.7753,8.89243,73.6305,16.4887,10.3944,108.993,3.97964,9.60908,2.03304,25.7999,4.01917,82.8465,3.56002,18.3519,22.56,33.2095,63.5945,15.5752,39.8858,11.2346,1.67475,82.2484,92.3866,28.7636,28.809,4.91394,4.73361,1.34119,7.56251,1.34119,5.83882,13.2307,61.2321,37.3617,10.0496,0.575775,55.5783,6217.11,118.574,51.3208,6.13131,19.9601,229.669,2290.86,120.707,10.2647,10.4929,5.12579,1.77868,3.76268,16.6104,20.2327,19.6708,15.5086,4.56099,11.236
2022-08,32.5738,57.8129,113.228,81.6732,35.6948,28.8402,48.6551,47.3925,8.61708,29.6407,59.022,29.4039,29.2231,11.7211,11.6804,34.5356,30.7548,27.0738,28.9191,33.1896,27.5539,1.10145,8.56459,14.1055,4.38592,30.0571,5.79217,45.5531,48.4872,0.994355,9.75118,38.7717,8.27568,8.62957,109.119,94.5367,151.662,106.864,128.556,66.196,115.916,74.8112,38.3787,50.8258,45.1882,35.4673,19.922,173.632,38.9394,31.0719,26.0709,25.473,30.6654,18.7823,51.3541,13.7889,7.88727,7.67471,6.39728,26.4266,41.667,42.7392,15.2322,7.81103,13.4831,3.48457,2.78737,130.501,33.1544,98.9351,15.6007,14.8215,1.34167,2.94398,18.5157,3.49248,6.20137,3.95453,6.03656,9.04133,0.854107,14.4613,6.20885,62.5724,35.8486,30.9389,31.5939,43.599,36.3017,19.8949,4.95015,5.27658,7.2697,10.7323,2.54095,6.02223,32.2731,2.92316,3.01128,53.3843,8.70391,69.7584,15.0176,10.0894,88.1307,3.6624,8.68412,1.95872,25.1301,4.04106,85.8981,3.51465,18.4847,26.5139,34.7269,75.5584,19.0597,45.8612,10.6274,1.52491,87.7748,99.8897,32.5478,32.6538,5.00588,5.09607,1.5897,9.15489,1.55588,6.57167,14.2035,56.5664,56.1583,10.497,0.502285,59.2016,6206.13,108.541,45.8517,6.34795,19.4711,227.457,2133.21,116.124,12.8465,11.8791,6.12651,1.92758,4.57787,19.7816,23.8573,15.7935,11.3539,4.56826,8.68768
2022-09,29.7047,54.315,105.735,75.5751,31.8289,25.5438,44.2249,43.3937,7.83173,28.767,52.8652,29.7796,29.109,11.7822,11.7791,32.3075,27.6353,25.245,26.7982,28.4691,22.7087,0.88438,7.59815,11.4218,3.83922,28.1855,5.43134,43.0533,43.5557,0.889003,9.51959,37.6451,7.51268,11.3481,89.2358,86.1626,137.559,101.141,115.941,57.5363,107.858,64.7398,33.4787,43.2365,34.3472,27.2751,17.4717,179.457,36.733,25.4369,21.5864,21.9517,27.1157,15.5171,45.4772,12.1437,6.39894,6.62714,5.60516,21.3383,42.8157,43.7031,15.8648,7.97417,13.7935,3.98593,2.58956,129.782,35.1008,100.785,16.6134,16.1273,1.20378,3.13865,17.9999,4.02475,6.83147,4.10497,6.31161,9.65413,0.741261,14.0065,5.99845,61.3795,33.6825,28.5522,29.1084,41.4443,32.8409,19.1746,4.54039,5.21947,7.31399,12.563,2.68207,5.45916,31.1196,2.39863,2.71698,36.2381,5.94016,59.5108,11.4078,10.7973,82.7205,3.16092,9.30871,1.52802,21.3889,3.69601,75.6936,3.18922,18.0956,26.6287,30.2769,67.5604,16.535,47.8591,10.3342,1.45137,80.1721,82.9907,29.5365,29.8698,4.12886,3.93761,1.33879,6.88519,1.22628,5.53213,13.4186,54.5393,46.1037,7.78388,0.472604,50.6939,5632.2,99.7151,40.6336,5.12085,15.1542,222.726,1983.18,108.178,12.1729,11.7368,5.91767,1.99375,4.4183,20.973,26.6512,14.091,10.3544,4.20361,7.69091
2022-10,33.1966,56.1896,116.049,75.8397,33.849,30.2531,52.237,51.3662,9.67011,28.5724,57.3688,29.1998,28.9356,11.6857,11.5802,32.2977,27.8917,25.395,26.6703,31.1661,25.2285,1.00083,9.41575,12.4752,5.4458,31.1868,6.22151,49.5662,43.4822,0.994361,10.666,39.1772,8.13445,11.8414,91.9888,108.912,172.505,124.109,150.606,73.7145,132.034,76.1778,44.6005,44.2137,41.077,30.6277,18.8354,190.044,53.0222,37.4764,28.3716,27.9183,32.691,20.1552,48.6655,14.0511,7.05015,7.68674,6.80155,22.9591,42.937,45.3096,15.3216,7.73579,12.9724,3.83257,2.98624,133.693,35.3155,101.964,16.6505,15.0685,1.63591,2.98035,17.1309,3.82665,6.23115,3.68192,6.4747,9.46059,0.693059,15.2615,6.47929,58.8122,33.2104,26.929,33.7915,43.2376,32.4453,19.665,4.22537,5.34349,7.78109,12.7709,2.60193,5.28958,29.2119,3.58391,2.77696,41.9559,8.0787,78.8379,12.3477,10.4469,68.011,3.65937,9.34073,1.32659,23.6519,4.01212,99.9326,2.9435,17.6908,25.538,39.3791,65.9275,17.4606,57.3246,10.5314,1.47472,96.2545,98.8021,26.3212,26.3471,4.66122,4.71724,1.42302,8.06749,1.44543,6.09669,14.4753,61.4472,53.0102,9.99104,0.437159,54.0689,6092.23,113.191,46.8052,5.9185,14.5551,240.239,1958.44,107.347,13.5029,13.6335,6.94622,2.29805,5.47901,27.3945,30.3506,13.9859,11.0286,4.37693,7.25552
2022-11,36.6215,67.4266,126.587,82.6259,37.8135,30.3622,53.9554,52.7707,9.69811,34.6524,59.098,34.3888,33.801,13.7415,13.7174,33.1713,31.0927,26.2368,27.5666,32.7041,26.8418,0.972328,10.3278,12.1462,5.0303,32.701,6.65364,56.3235,50.2322,1.27229,12.2229,43.8123,9.09053,13.1304,95.4375,110.425,176.334,122.158,143.984,65.3655,137.405,72.9882,46.0107,45.0142,40.9951,31.0785,19.4825,189.539,52.5862,39.0284,29.9982,27.5172,30.9432,19.7122,53.515,14.6784,7.17015,9.12187,6.95476,19.2577,48.2107,52.389,16.8162,10.957,18.2394,4.3977,3.74725,158.237,42.3814,120.737,17.2142,16.6512,2.29932,3.3818,20.242,4.35166,8.46571,3.89788,8.75622,12.0132,0.934473,18.859,7.53827,74.6635,44.741,34.6063,42.4822,56.763,39.1194,26.2446,6.22067,6.21411,9.94161,14.0619,3.88086,5.73793,36.5075,4.07106,3.29114,53.9424,10.1058,88.3049,13.9641,13.3344,85.8773,4.46478,11.1625,1.92421,27.9741,4.72717,110.542,4.44655,21.3716,34.1636,39.1434,82.5335,17.4347,46.136,11.9044,1.47398,97.2812,105.719,27.1858,26.9012,5.31647,4.35188,1.36837,7.78403,1.48054,5.92263,12.5096,65.9764,42.6215,10.9615,0.574938,55.8375,6875.21,122.769,54.2892,6.71805,17.3626,237.96,2078.24,115.592,14.6627,15.5032,7.93566,2.69493,5.80045,29.2025,32.552,16.4291,12.8528,4.74527,7.96485
2022-12,36.4859,67.8649,125.821,83.3407,38.814,28.0227,52.0571,51.0815,9.39585,35.0488,56.2705,35.5917,35.4259,14.2894,14.2293,32.4932,31.7026,26.1015,26.9103,31.4445,24.7504,0.948023,10.9426,12.5277,6.12655,31.6155,6.45208,58.08,45.6517,1.31231,11.747,45.221,9.69338,13.9785,100.98,109.731,173.191,117.798,133.46,60.1375,127.274,66.5004,45.9849,36.0179,34.866,27.0975,18.9462,162.585,54.8895,40.7923,30.6194,26.1689,30.5384,19.5256,45.0048,13.5804,6.33677,8.50283,7.01666,17.4958,48.652,54.2404,17.7568,10.2022,19.3835,4.36852,3.64099,148.588,42.5664,121.529,17.2146,17.2643,2.90269,3.52088,20.6369,4.33928,9.31102,3.65891,8.76807,12.2608,0.956092,21.0214,7.50693,78.7398,43.1694,34.9172,40.6858,56.3499,40.4225,23.318,5.63054,6.33278,8.87385,15.4588,4.0969,6.37983,37.5431,4.4893,3.36366,49.0787,9.20309,74.4281,13.3096,13.8041,93.0061,4.61087,10.6475,2.13984,27.763,4.47455,104.592,5.07503,21.6194,28.3463,36.9393,69.4796,14.9879,38.8547,11.0061,1.42248,92.9269,100.917,25.3569,25.3041,4.98407,4.36528,1.29383,6.9867,1.29383,5.36086,13.1283,63.1255,36.5423,8.92466,0.627984,60.3527,7400.4,122.577,57.8465,7.03151,18.1249,235.039,2046.89,114.159,13.0693,14.9667,6.97786,2.31593,5.53739,29.3064,29.8167,16.4626,13.3531,4.77844,9.1932
2023-01,36.781,72.5734,133.124,84.8458,39.8243,28.9417,53.5528,52.162,9.67433,38.295,58.0062,39.054,37.9872,15.6602,15.6233,31.9064,31.646,25.9843,26.542,26.1903,23.7737,0.947342,11.5491,15.0223,6.57711,32.6857,6.72758,57.2905,46.668,1.38756,11.4627,44.5115,10.4054,12.4687,97.2981,114.496,166.581,120.696,141.442,61.3385,129.747,67.8582,43.5647,34.507,32.1897,26.8826,18.6732,164.339,58.0395,42.3919,32.6498,28.5826,33.018,19.8661,42.3092,11.5684,5.76394,7.54131,7.31659,14.973,54.1256,58.4574,20.0461,11.1872,20.8141,4.91666,3.72897,158.448,49.4254,136.3,19.0534,18.5155,3.13638,3.88432,22.449,4.89309,10.5654,5.05801,10.2631,11.3122,0.942275,23.87,7.44994,86.9262,46.8358,38.8923,47.5521,69.6218,45.7238,25.5864,6.39863,7.71679,10.4244,18.2219,5.44572,7.62027,44.6264,4.80924,3.87432,55.9388,12.5455,85.8451,16.2176,15.0746,101.834,5.13003,10.6621,2.18409,32.147,5.82443,128.126,5.17136,25.2683,29.6862,40.0739,61.3252,16.7789,39.5305,11.2036,1.37195,82.2609,99.4437,31.0813,30.8674,5.40216,4.49808,1.60725,8.22601,1.46215,6.6962,14.2273,65.6223,45.8179,11.8857,0.718585,56.7521,7014.13,135.679,68.4122,7.42267,23.8298,226.157,2147.23,117.729,14.7257,15.2151,6.68084,2.28255,5.52519,25.7079,29.465,19.2961,15.6448,5.58739,9.36268
2023-02,37.458,66.1978,130.894,83.0916,39.1382,26.3669,51.0855,49.9325,8.9447,34.1976,56.7741,33.3541,32.318,13.3459,13.3361,30.2928,28.9796,24.5866,25.1737,26.5407,21.5068,0.908968,12.1127,16.6115,7.76624,33.7776,7.35658,57.2697,47.3106,1.40607,11.8461,42.6933,10.4831,12.692,96.1379,108.703,154.396,102.24,135.324,52.0084,110.265,60.9927,37.508,35.0161,29.0807,28.7848,17.0378,168.744,54.1536,37.2134,31.493,26.4609,32.1502,18.4384,40.0063,10.9028,5.55887,7.29705,6.79735,13.1556,44.3475,47.7932,16.5407,8.83976,16.4052,3.8567,3.26455,137.021,44.756,126.751,15.445,14.8367,2.51959,3.29843,20.3376,3.90641,10.3677,4.03108,9.21364,10.2079,0.857335,21.0025,6.62063,76.2926,37.8399,33.7734,43.4199,68.7706,42.4261,24.2264,5.49478,6.37924,9.32183,17.4989,4.96347,6.31497,40.8567,4.83003,3.52829,52.1142,13.3971,77.3702,17.7481,13.113,110.181,5.40169,7.98176,1.97202,31.3567,5.86245,133.192,5.0187,23.062,28.8969,41.3169,58.8853,15.5885,37.7172,10.7978,1.53959,79.0256,95.8989,30.1694,30.3229,4.6729,4.10682,1.38744,7.44778,1.18765,5.20166,13.8192,65.5261,49.737,11.6013,0.683702,60.3906,7026.91,136.013,68.9887,6.71098,23.6753,239.685,2075.21,110.176,19.7577,20.6582,9.27931,3.30775,6.4019,36.02,43.1072,21.2187,16.3385,6.17052,9.98223
2023-03,35.9634,65.1036,133.692,88.7784,41.651,25.5193,49.7332,48.864,8.85444,35.5008,54.8277,39.5388,38.556,15.7355,15.7093,30.1894,29.5078,24.6396,25.0021,24.5385,19.4875,0.771531,10.9918,16.4524,8.42118,31.5919,6.98725,55.1319,49.0024,1.45159,12.7807,43.0772,11.9363,12.6898,94.4907,108.098,156.174,98.426,132.387,49.5367,112.497,64.9971,35.1244,33.5647,25.5442,28.2786,17.7228,168.465,49.8058,32.3915,29.6043,26.0142,29.7632,17.3667,37.8692,11.3674,5.19942,7.52239,6.82566,12.698,50.1565,52.7478,18.9918,13.2036,23.9567,4.98752,4.31731,156.473,51.7497,137.946,18.9772,16.4631,2.99804,3.86522,23.3364,4.97296,11.3903,5.65471,10.4233,10.2108,1.15778,21.6491,6.35628,74.9184,35.9702,35.0184,43.2133,70.9249,38.9512,25.2641,5.76546,6.98015,9.98957,19.5619,4.99069,6.73548,38.7354,4.67018,3.22928,45.2524,11.0629,72.5552,16.9041,12.9061,106.646,5.23534,8.43624,1.61432,31.4682,6.04084,119.474,4.83599,20.6501,27.008,39.5019,62.4872,15.1028,36.4581,12.1198,1.37382,78.8241,95.6025,28.783,28.7857,4.23709,3.18611,1.20586,6.1731,1.17267,4.82999,12.9267,67.6204,35.6225,11.0512,0.639938,62.4703,7548.5,142.682,72.9848,6.83838,20.2783,255.023,2192.17,118.188,17.5437,21.9123,8.64117,3.05567,6.04413,31.4796,40.8524,18.2236,13.7375,5.43696,9.61963
2023-04,37.7605,62.7904,140.044,92.9754,44.1358,26.5466,51.5192,50.7304,9.13443,34.8653,53.2859,40.8588,38.4065,16.3067,16.2962,29.9066,29.582,24.2178,24.6534,24.6586,19.0436,0.785169,10.9964,14.3962,7.62363,33.8955,7.38409,59.6667,48.1243,1.58312,14.2175,46.9508,12.6521,12.7502,98.6973,116.067,160.55,101.563,138.572,52.0337,117.449,63.7377,35.9449,36.4622,25.3056,28.115,17.0942,162.725,49.8074,33.3591,29.8431,28.3042,29.657,16.5074,40.3404,12.3003,5.49266,7.62379,6.90728,12.2442,48.2549,58.4132,19.3744,15.3464,26.1912,5.32064,4.8299,162.071,52.7936,140.528,18.5745,15.5136,3.13705,3.84576,24.6324,5.26371,12.0044,5.4048,11.185,9.83728,0.994421,20.2066,6.48145,69.7504,33.1731,32.3118,39.9887,71.1047,49.096,26.4825,5.44215,7.75668,9.47507,21.5145,5.1367,6.40278,36.4199,4.57913,2.83571,39.2907,9.45519,64.3523,16.3457,11.7263,99.1693,5.23225,9.02936,1.49639,29.4759,6.39775,109.295,4.26206,19.4311,25.2135,37.0119,63.3143,15.5631,36.3249,11.6662,1.41195,76.8718,93.2092,30.0826,29.8632,4.29281,2.87288,1.21079,6.28512,1.02367,4.77054,13.128,68.9236,32.2511,9.97731,0.67424,61.4557,7438.84,153.314,75.5399,6.76624,16.9291,272.34,2187.72,126.626,16.6825,20.7691,7.54782,2.71015,5.744,31.6535,38.3365,18.1233,13.4501,5.72292,9.54053
2023-05,33.8361,57.0456,128.381,84.217,41.1576,24.3774,46.2514,45.5527,8.19876,31.7254,48.0685,37.4403,35.7999,14.9564,15.0008,28.2768,26.6505,22.9661,23.2931,21.571,17.3409,0.703159,9.53767,12.4691,7.62759,30.2215,6.16689,52.5875,37.2681,1.60141,13.2313,42.4338,11.9758,11.2691,96.5145,100.834,144.486,98.2773,124.371,44.7825,105.21,59.5788,30.9216,36.4669,22.4093,29.0198,16.9634,148.673,43.1184,29.1096,27.9317,25.1008,26.6192,15.7637,38.6324,11.9709,5.13074,6.83852,6.04519,10.5574,41.5894,52.5737,17.2348,14.875,23.7861,4.98203,4.92227,154.858,48.404,131.073,15.8439,16.0302,2.96448,3.58296,25.2977,4.97026,10.2924,5.12171,11.2112,8.82142,1.03484,18.2175,5.59995,65.0359,29.6993,30.0753,36.1319,62.4272,41.2717,22.9055,4.66217,7.12053,8.02494,18.1409,4.32733,5.35418,31.9487,4.16753,2.52133,33.5675,8.60797,58.9944,16.3595,10.2926,91.474,5.19765,7.18521,1.25647,25.851,5.85569,96.3824,3.7401,19.2438,19.0762,35.0804,58.4699,13.1539,31.762,10.5324,1.21627,69.795,92.6672,30.3891,30.3317,4.23811,2.84371,1.18579,6.45598,0.98816,3.90016,14.0638,64.4368,32.3787,12.135,0.609708,58.7233,6714.33,144.182,73.6501,5.92141,15.2396,259.369,2082.98,117.482,14.9247,17.7432,6.27602,2.68803,4.93269,25.8497,35.2221,14.6695,10.9216,5.36811,8.36535
2023-06,34.986,59.2414,132.627,85.1009,42.5955,25.8667,49.0027,47.7493,8.6165,32.8026,51.011,35.7985,33.3926,14.2717,14.419,28.8375,27.4102,23.3144,24.0718,24.4889,18.6849,0.693487,11.6898,13.4599,7.88779,32.2985,6.31706,53.2892,37.4983,1.7095,14.4825,43.6502,12.4828,11.2231,102.992,105.496,150.456,102.827,128.076,47.4858,111.86,60.7433,33.14,42.9985,25.2045,31.1673,19.3932,161.544,49.5596,33.5837,32.2965,26.4767,28.2088,16.8343,43.6624,13.3566,5.51137,7.07473,6.20425,12.1557,43.6127,51.5789,17.2302,13.5621,20.6626,5.02925,4.37516,151.753,46.0837,121.093,15.1189,15.3403,2.87833,3.50296,22.9667,5.02146,11.0147,4.99318,10.6574,8.41537,0.981415,20.1596,6.12881,68.6894,30.2159,32.2532,41.9518,66.8581,44.513,25.824,5.21314,8.04443,9.99434,22.1362,4.96413,5.15657,30.0341,4.41514,2.47996,35.7906,9.54336,69.7477,18.8241,10.8582,95.2291,5.03844,6.2593,1.23561,28.0013,6.49423,114.33,4.06551,20.6751,22.6795,41.5492,73.241,14.1774,34.8911,9.64991,0.942241,74.4053,94.074,34.0886,34.0704,5.15473,3.72103,1.36803,6.82919,1.14914,5.28867,13.8104,76.2085,35.6344,20.282,0.742602,60.3455,8450.76,152.549,83.5837,5.8129,18.3425,248.579,1962.13,117.643,15.1403,20.2927,6.93916,2.9209,5.08639,24.374,37.1494,15.3956,12.3075,6.31099,8.86253
2023-07,36.7258,63.3479,139.368,86.3029,42.8482,28.8978,52.1155,50.9386,9.29331,35.3153,54.5295,37.6802,35.8674,15.0799,15.1999,30.6595,29.6419,24.7786,25.4979,25.597,22.7333,0.85421,12.5874,12.1738,9.15469,33.1782,6.77017,56.7346,36.0269,1.9364,14.3585,43.3732,12.4488,11.4044,95.5358,105.285,156.192,116.608,143.363,52.9448,130.172,65.0922,39.4541,44.0122,29.2201,33.2559,22.2837,171.29,58.7501,39.7076,36.4977,28.4501,29.8917,18.7275,47.7088,15.0275,5.52853,7.40311,7.06631,13.4976,43.7949,53.9837,17.5631,15.1414,21.7087,5.24067,4.46041,154.906,47.7094,126.922,17.4705,15.7214,2.97116,3.41794,23.0006,5.20976,10.5994,5.68112,11.8643,8.67091,1.08377,23.5412,6.64057,72.1644,32.9463,34.0151,46.9124,81.3346,46.6884,32.1626,6.44003,9.11909,11.5243,26.1317,5.67973,5.28442,30.7779,4.63109,2.56978,38.1019,10.1587,79.6809,20.8527,11.8147,88.1731,4.89926,7.73915,1.28895,29.9077,5.75889,111.65,4.18687,21.0192,23.4515,47.113,80.3352,15.2447,37.1658,10.0947,0.863514,83.5024,108.146,38.183,37.9942,5.36338,3.93242,1.39819,6.96912,1.14696,5.34775,14.1293,73.3321,41.0719,20.2542,0.755955,61.0965,8567.69,153.657,82.9358,6.39942,19.2798,229.834,1914.22,120.565,17.5476,22.8593,7.99772,3.48728,5.65731,25.0496,42.2966,15.6962,12.6956,6.48506,9.59924
